id,name,resource,total_comments,average_completion_rate,negative,positive,neutral,num_users,course_classification
C_696513,深度学习实战训练营,79,0.0,,0.0,0.0,0.0,1,
C_696523,CS精英挑战营（华北区）,3,0.0,,0.0,0.0,0.0,1,
C_696537,大数据平台核心技术,86,0.0,,0.0,0.0,0.0,2,
C_696541,创·课十讲：下一只独角兽的摇篮课,67,0.0,,0.0,0.0,0.0,1,
C_696577,新员工加速成长六堂课,47,0.0,,0.0,0.0,0.0,1,
C_696593,云计算专业微学位（进阶课程）,37,0.0,,0.0,0.0,0.0,1,
C_696618,综合英语,1,0.0,,0.0,0.0,0.0,1,
C_696635,大学物理1 (力学热学),197,0.0,,0.0,0.0,0.0,9,
C_696637,物联网概论,168,0.0,,0.0,0.0,0.0,7,
C_696643,灭火战术,40,0.0,,0.0,0.0,0.0,1,
C_696653,创业人力资源管理：如何招聘合适人才,12,0.0,,0.0,0.0,0.0,1,
C_696666,消防应急救援,34,0.0,,0.0,0.0,0.0,1,
C_696675,经济学,287,0.0,,0.0,0.0,0.0,1,
C_696683,临床病理学,140,0.0,,0.0,0.0,0.0,17,
C_696699,大学计算机教程,139,0.0,,0.0,0.0,0.0,11,
C_696708,C语言程序设计基础,47,0.0,,0.0,0.0,0.0,27,
C_696710,软件工程,37,0.0,,0.0,0.0,0.0,1,
C_696718,家具设计,36,0.0,,0.0,0.0,0.0,2,
C_696741,花道——插花技艺养成,5,0.0,,0.0,0.0,0.0,2,
C_696763,循证医学（选修）,32,0.0,,0.0,0.0,0.0,1,
C_696766,激光产品的安全与辐射防护,39,0.0,,0.0,0.0,0.0,1,
C_696782,测试使用，请勿选课,3,0.0,,0.0,0.0,0.0,1,
C_696794,工程力学,136,0.0,,0.0,0.0,0.0,4,
C_696799,组织行为学——如何有效管理员工行为（2019春）,152,0.0,,0.0,0.0,0.0,6,
C_696809,食物营养与食品安全(2019春),37,0.0,,0.0,0.0,0.0,4,
C_696836,Introduction to Management Accounting,45,0.0,,0.0,0.0,0.0,1,
C_696864,教育学导引,40,0.0,,0.0,0.0,0.0,1,
C_696861,Intermediate Management Accounting,62,0.0,,0.0,0.0,0.0,1,
C_696883,经济学的思维方式与供求原理,25,0.0,,0.0,0.0,0.0,1,
C_696926,环境感知算法工程师基础课,56,0.0,,0.0,0.0,0.0,5,
C_696932,环境感知算法工程师基础应用课,99,0.0,,0.0,0.0,0.0,5,
C_696936,环境感知算法工程师专业课,38,0.0,,0.0,0.0,0.0,9,
C_696949,走近马克思,30,0.0,,0.0,0.0,0.0,1,
C_696952,科学运动与健康,41,0.0,,0.0,0.0,0.0,14,
C_696978,妇女健康和权益 International Women's Health and Human Rights（自主模式）,73,0.0,,0.0,0.0,0.0,2,
C_696986,创意学经济,120,0.0,,0.0,0.0,0.0,1,
C_696990,操作系统,1,0.0,,0.0,0.0,0.0,1,
C_696995,理论力学（B）,43,0.0,,0.0,0.0,0.0,1,
C_697000,市场类型与企业竞争,20,0.0,,0.0,0.0,0.0,1,
C_697002,市场失灵与政府职能,20,0.0,,0.0,0.0,0.0,1,
C_697012,中国民俗文化赏析,138,0.0,,0.0,0.0,0.0,1,
C_697029,功能性食品,21,0.0,,0.0,0.0,0.0,2,
C_697043,国际金融学,75,0.0,,0.0,0.0,0.0,1,
C_697053,云计算与软件工程 · 第 I 部分,197,0.0,,0.0,0.0,0.0,1,
C_697080,零基础蓝图开发微学位,93,0.0,,0.0,0.0,0.0,1,
C_697082,中国神话与民族精神传承,93,0.0,,0.0,0.0,0.0,1,
C_697164,临床流行病学,87,0.0,,0.0,0.0,0.0,1,
C_697167,全能游戏原画师的武功秘籍,58,0.0,,0.0,0.0,0.0,19,
C_697239,算法训练营（第一期）,71,0.0,,0.0,0.0,0.0,3,
C_697249,商业逻辑12讲,108,0.0,,0.0,0.0,0.0,1,
C_697253,研究生学术与职业素养讲座,24,0.0,,0.0,0.0,0.0,28,
C_697278,e时代的新课堂——在线教育概论,62,0.0,,0.0,0.0,0.0,1,
C_697379,大学计算机基础,256,0.0,,0.0,0.0,0.0,2,
C_697453,单片机原理及应用,89,0.0,,0.0,0.0,0.0,1,
C_697471,废弃,488,0.0,,0.0,0.0,0.0,1,
C_697574,计算机辅助绘图——Solid Edge ST,62,0.0,,0.0,0.0,0.0,18,
C_697594,International Women's Health and Human Rights,1,0.0,,0.0,0.0,0.0,1,
C_697600,计算机科学 101,46,0.0,,0.0,0.0,0.0,3,
C_697602,科学写作,78,0.0,,0.0,0.0,0.0,6,
C_697616,计算机科学和Python编程导论（课程迁移）,119,0.0,,0.0,0.0,0.0,7,
C_697626,孙子兵法与企业经营,87,0.0,,0.0,0.0,0.0,25,
C_697632,微观化学世界（2018春）,52,0.0,,0.0,0.0,0.0,7,
C_697639,数据结构,58,0.0,,0.0,0.0,0.0,15,
C_697686,计算思维和数据科学导论,84,0.0,,0.0,0.0,0.0,1,
C_697794,MOOCs制作与运营,8,0.0,,0.0,0.0,0.0,3,
C_697806,财政政策与税制改革,28,0.0,,0.0,0.0,0.0,1,
C_682753,传感器应用技术,83,0.0,,0.0,0.0,0.0,6,
C_734016,海洋之窗——海洋博物馆和它们所连结的海洋世界,75,0.0,,0.0,0.0,0.0,3,
C_734031,政府经济学,19,0.0,,0.0,0.0,0.0,1,
C_734032,商科微学位-体验班,41,0.0,,0.0,0.0,0.0,14,
C_734039,管理经济学,10,0.0,,0.0,0.0,0.0,2,
C_734042,中国古代小说鉴赏与研究（上）,164,0.0,,0.0,0.0,0.0,17,
C_734044,财务管理,95,0.0,,0.0,0.0,0.0,2,
C_734045,中国文化史,40,0.0,,0.0,0.0,0.0,1,
C_734055,经济学原理,101,0.0,,0.0,0.0,0.0,2,
C_734062,遥感数字影像处理与农业应用,22,0.0,,0.0,0.0,0.0,1,
C_734067,《水木闻道》第一季-清画未来,8,0.0,,0.0,0.0,0.0,17,
C_734066,有机化学,12,0.0,,0.0,0.0,0.0,1,
C_735071,应对气候变化的中国视角,79,0.0,,0.0,0.0,0.0,6,
C_735073,线性代数（废弃）,65,0.0,,0.0,0.0,0.0,1,
C_735080,卖场营销策划,50,0.0,,0.0,0.0,0.0,1,
C_735078, 宗教和嘻哈文化,54,0.0,,0.0,0.0,0.0,1,
C_735103,运动治疗技术,7,0.0,,0.0,0.0,0.0,1,
C_735132,生活中的社会学,10,0.0,,0.0,0.0,0.0,2,
C_735135,室内装饰（废弃）,32,0.0,,0.0,0.0,0.0,1,
C_735160,大学生职业发展,52,0.0,,0.0,0.0,0.0,1,
C_735200,人体解剖学,82,0.0,,0.0,0.0,0.0,5,
C_735229,木和文明,4,0.0,,0.0,0.0,0.0,1,
C_735227,神奇的材料世界（2017秋）,39,0.0,,0.0,0.0,0.0,1,
C_735231,宏观经济学,9,0.0,,0.0,0.0,0.0,2,
C_735237,助产学,13,0.0,,0.0,0.0,0.0,2,
C_735236,学术论文文献阅读与机助汉英翻译,71,0.0,,0.0,0.0,0.0,1,
C_735255,媒体选题策划,8,0.0,,0.0,0.0,0.0,1,
C_735263,实验动物学,69,0.0,,0.0,0.0,0.0,3,
C_735284,汽车保养作业标准与流程,6,0.0,,0.0,0.0,0.0,1,
C_735293,口腔正畸学,15,0.0,,0.0,0.0,0.0,4,
C_735318,结构力学（3）,138,0.0,,0.0,0.0,0.0,1,
C_735330,机械设计基础,49,0.0,,0.0,0.0,0.0,17,
C_735365,国际贸易理论与实务,1,0.0,,0.0,0.0,0.0,1,
C_735369,肿瘤学：肿瘤防治与健康生活（内容不全安排下线）,19,0.0,,0.0,0.0,0.0,14,
C_735374,服装CAD,9,0.0,,0.0,0.0,0.0,1,
C_735379,数据库概论,15,0.0,,0.0,0.0,0.0,3,
C_735399,资源经济学,1,0.0,,0.0,0.0,0.0,4,
C_737380,铸钢件铸造技术,32,0.0,,0.0,0.0,0.0,1,
C_737462,波动光学,82,0.0,,0.0,0.0,0.0,7,
C_737475,简明擒拿技理与难点解析,17,0.0,,0.0,0.0,0.0,1,
C_737494,废弃-软梯组合训练方法,130,0.0,,0.0,0.0,0.0,2,
C_746961,微机原理与接口技术（废弃/测试）,4,0.0,,0.0,0.0,0.0,2,
C_746970,用户体验设计师（UED）微学位,10,0.0,,0.0,0.0,0.0,1,
C_747017,水处理工程,130,0.0,,0.0,0.0,0.0,18,
C_747261,大国航母与舰载机-建错待删勿用,74,0.0,,0.0,0.0,0.0,1,
C_756607,影像剪辑与合成（2019暑期课）,44,0.0,,0.0,0.0,0.0,1,
C_756615,计量经济学（2018秋）,56,0.0,,0.0,0.0,0.0,1,
C_756618,大学生心理健康漫谈（2019春）-沈阳农业大学,5,0.0,,0.0,0.0,0.0,3,
C_756622,计算机基础,40,0.0,,0.0,0.0,0.0,1,
C_756625,工程力学（2019春）,49,0.0,,0.0,0.0,0.0,2,
C_756629,创造性思维与创新方法,17,0.0,,0.0,0.0,0.0,1,
C_756631,通往设计艺术的思维桥梁,6,0.0,,0.0,0.0,0.0,2,
C_782574,药物化学（自主模式）,74,0.0,,0.0,0.0,0.0,1,
C_784036,产业生态学 Industrial ecology,87,0.0,,0.0,0.0,0.0,4,
C_784384,经济学,287,0.0,,0.0,0.0,0.0,2,
C_788527,影像剪辑与合成（2019暑期课）,80,0.0,,0.0,0.0,0.0,2,
C_788536,身边的物理化学,28,0.0,,0.0,0.0,0.0,1,
C_837279,高等数学,137,0.0,,0.0,0.0,0.0,1,
C_837715,图说人际关系心理,46,0.0,,0.0,0.0,0.0,1,
C_837721,VC++面向对象与可视化程序设计（下）：MFC编程基础 (自主模式),58,0.0,,0.0,0.0,0.0,1,
C_845951,摄像技术,36,0.0,,0.0,0.0,0.0,1,
C_854891,Environmental Design for Everyone,102,0.0,,0.0,0.0,0.0,8,
C_855436,Introduction of Edutainment Park System,32,0.0,,0.0,0.0,0.0,1,
C_862634,数据结构（上）,576,0.0,,0.0,0.0,0.0,4,
C_866167,Java程序设计基础,60,0.0,,0.0,0.0,0.0,1,
C_881170,清华认证：公共危机管理,60,1.0,0.9052721088435376,1.0,0.0,0.0,27,
C_890264,知识产权法律及实务（清华认证）,152,0.0,,0.0,0.0,0.0,1,
C_890266,算法训练营（秋季班）,6,0.0,,0.0,0.0,0.0,1,
C_901913,区块链应用工程师微学位（新）,105,0.0,,0.0,0.0,0.0,3,
C_901966,算法轻训营（专题小课）,6,0.0,,0.0,0.0,0.0,1,
C_901906,形势与政策（2019秋）,50,0.0,,0.0,0.0,0.0,1,
C_902013,形势与政策,92,0.0,,0.0,0.0,0.0,2,
C_902288,金融科技与量化分析——实战篇,55,0.0,,0.0,0.0,0.0,1,
C_902888,金融科技与量化分析——进阶篇,55,0.0,,0.0,0.0,0.0,1,
C_904503,计算机学员测试课,47,0.0,,0.0,0.0,0.0,1,
C_911161,西班牙语入门（废弃）,73,0.0,,0.0,0.0,0.0,13,
C_926166,工程伦理（硕士版）,52,0.0,,0.0,0.0,0.0,1,
C_676657,创业失败：原因与出路,12,0.0,,0.0,0.0,0.0,22,
C_927944,Managing: Perspectives and Practice,28,0.0,,0.0,0.0,0.0,1,
C_928746,清华大学数据科学认证,58,0.0,,0.0,0.0,0.0,4,
C_890265,大数据分析师（第一期）,32,0.0,,0.0,0.0,0.0,2,
C_681517,审计准则第1503号-在审计报告中增加强调事项段和其他事项段,5,0.0,,0.0,0.0,0.0,6,
C_681509,审计准则第1521号-注册会计师对其他信息的责任,9,0.0,,0.0,0.0,0.0,6,
C_681515,审计工作底稿编制理论与实务,11,0.0,,0.0,0.0,0.0,18,
C_681513,关键审计事项的确定与披露,11,0.0,,0.0,0.0,0.0,13,
C_681512,审计准则第1501号-对财务报表形成审计意见和形成审计报告,9,0.0,,0.0,0.0,0.0,13,
C_681507,审计报告模式改革,10,0.0,,0.0,0.0,0.0,12,
C_932105,ACCESS数据库技术及应用,29,0.0,,0.0,0.0,0.0,1,
C_932106,零基础晋级高级UI设计师,84,0.0,,0.0,0.0,0.0,1,
C_939352,Python数据分析与可视化,82,0.0,,0.0,0.0,0.0,4,
C_947655,信息化教学,2,0.0,,0.0,0.0,0.0,1,
C_947658,红色经典导论,43,0.0,,0.0,0.0,0.0,1,
C_947664,数据结构,88,0.0,,0.0,0.0,0.0,1,
C_947667,税收学（2018秋）,81,0.0,,0.0,0.0,0.0,1,
C_947673,线性代数与解析几何,151,0.0,,0.0,0.0,0.0,1,
C_947679,理论力学,64,0.0,,0.0,0.0,0.0,1,
C_947683,大学日语,89,0.0,,0.0,0.0,0.0,1,
C_947687,光通信器件及系统,107,0.0,,0.0,0.0,0.0,1,
C_947689,系统设计创新与机器人实践,57,0.0,,0.0,0.0,0.0,1,
C_947693,眼视光学初体验,25,0.0,,0.0,0.0,0.0,1,
C_947695,高级英语写作(2018春）,70,0.0,,0.0,0.0,0.0,1,
C_947696,线性代数及其应用（MATLAB版）（2019秋）,65,0.0,,0.0,0.0,0.0,1,
C_947699,数字信号处理（2018春）,65,0.0,,0.0,0.0,0.0,1,
C_947702,英汉语言对比与翻译,40,0.0,,0.0,0.0,0.0,1,
C_947706,创新创业学,53,0.0,,0.0,0.0,0.0,1,
C_947707,行书教程,70,0.0,,0.0,0.0,0.0,1,
C_947714,材料研究方法（2018春）,39,0.0,,0.0,0.0,0.0,1,
C_947715,数字逻辑电路 ,33,0.0,,0.0,0.0,0.0,1,
C_947718,食品营养安全与健康,70,0.0,,0.0,0.0,0.0,1,
C_947719,鞋靴造型设计（2018春）,88,0.0,,0.0,0.0,0.0,1,
C_947721,信息技术与课程整合 (2018 春）,53,0.0,,0.0,0.0,0.0,1,
C_947722,视觉素养导论,66,0.0,,0.0,0.0,0.0,1,
C_947724,大学物理力学篇（通识）,72,0.0,,0.0,0.0,0.0,1,
C_947725,国防教育,16,0.0,,0.0,0.0,0.0,1,
C_947726,人因工程,22,0.0,,0.0,0.0,0.0,1,
C_947731,机械设计基础,189,0.0,,0.0,0.0,0.0,1,
C_947733,电路,87,0.0,,0.0,0.0,0.0,1,
C_947735,光电子学,58,0.0,,0.0,0.0,0.0,1,
C_947738,视觉与艺术,22,0.0,,0.0,0.0,0.0,1,
C_947739,艺术美学,47,0.0,,0.0,0.0,0.0,1,
C_947752,计算机原理与应用（单片机原理与应用）,221,0.0,,0.0,0.0,0.0,1,
C_947755,Office高级应用,157,0.0,,0.0,0.0,0.0,1,
C_947757,大学计算机文化,70,0.0,,0.0,0.0,0.0,1,
C_947761,C语言程序设计,65,0.0,,0.0,0.0,0.0,1,
C_947768,大学英语(2018春),131,0.0,,0.0,0.0,0.0,1,
C_947796,艺术导论,49,0.0,,0.0,0.0,0.0,1,
C_947802,数据结构（nwuggh）,142,0.0,,0.0,0.0,0.0,1,
C_947804,欧洲文化概览,76,0.0,,0.0,0.0,0.0,1,
C_947805,大学语文（2017秋）,90,0.0,,0.0,0.0,0.0,1,
C_947807,技术经济学（2018秋）,63,0.0,,0.0,0.0,0.0,1,
C_947809,道路勘测设计（2018春）,38,0.0,,0.0,0.0,0.0,1,
C_947824,计算机程序设计,142,0.0,,0.0,0.0,0.0,1,
C_948388,书法鉴赏,20,0.0,,0.0,0.0,0.0,9,
C_956450,数理统计与随机过程,48,0.0,,0.0,0.0,0.0,1,
C_1168774,妇女健康和权益 International Women's Health and Human Rights（自主模式）,17,0.0,,0.0,0.0,0.0,1,
C_1168945,C++语言程序设计-91（2019秋）,75,0.0,,0.0,0.0,0.0,1,
C_1169292,妇女健康和权益 International Women's Health and Human Rights（自主模式）,71,0.0,,0.0,0.0,0.0,1,
C_1169394,C++语言程序设计-91（2019秋）,270,0.0,,0.0,0.0,0.0,1,
C_1320505,化学工程原理（废弃）,46,0.0,,0.0,0.0,0.0,23,
C_1429045,循证护理,94,0.0,,0.0,0.0,0.0,1,
C_1682805,零基础发音：像美国人一样地道发音,67,0.0,,0.0,0.0,0.0,21,
C_1687739,数值分析,87,0.0,,0.0,0.0,0.0,1,
C_1691144,新冠肺炎健康科普大家谈,30,0.0,,0.0,0.0,0.0,28,
C_1704740,21堂基础语法课,21,0.0,,0.0,0.0,0.0,10,
C_1704755,全方位口型示范发音课,73,0.0,,0.0,0.0,0.0,17,
C_1707044,区块链应用工程师微学位（2020）,105,0.0,,0.0,0.0,0.0,10,
C_1710945,托福写作,40,0.0,,0.0,0.0,0.0,6,
C_1711775,托福听力,53,0.0,,0.0,0.0,0.0,6,
C_1711794,托福口语,61,0.0,,0.0,0.0,0.0,5,
C_1711852,托福阅读,25,0.0,,0.0,0.0,0.0,6,
C_1711861,雅思听力,23,0.0,,0.0,0.0,0.0,15,
C_1712048,像首席经济学家一样做宏观分析：50天学会宏观研究方法论,50,0.0,,0.0,0.0,0.0,22,
C_1712062,华为成功之道：人力资源管理的最佳实践,10,0.0,,0.0,0.0,0.0,1,
C_1721804,测试训练营0318,27,0.0,,0.0,0.0,0.0,1,
C_1722652,线性代数,64,0.0,,0.0,0.0,0.0,1,
C_1722664,人因工程学（2019春）-沈阳航空航天大学,174,0.0,,0.0,0.0,0.0,1,
C_1722698,线性代数,64,0.0,,0.0,0.0,0.0,1,
C_1722714,人因工程学（2019春）-沈阳航空航天大学,174,0.0,,0.0,0.0,0.0,1,
C_1725364,零基础晋级高级UI设计师（2020）,88,0.0,,0.0,0.0,0.0,6,
C_1734933,测试课程,6,0.0,,0.0,0.0,0.0,5,
C_654435,测试系列课0710_2,7,0.0,,0.0,0.0,0.0,10,
C_920114,测试用课程001,1,0.0,,0.0,0.0,0.0,14,
C_1736284,托福词汇,68,0.0,,0.0,0.0,0.0,6,
C_1736337,雅思阅读,68,0.0,,0.0,0.0,0.0,5,
C_1736345,雅思写作,57,0.0,,0.0,0.0,0.0,6,
C_1736357,雅思口语,23,0.0,,0.0,0.0,0.0,7,
C_1741565,网络安全技术(国家项目-上海精品课程),72,0.0,,0.0,0.0,0.0,22,
C_1749733,Combinatorial Mathematics（2020）,210,0.0,,0.0,0.0,0.0,1,
C_1755916,This is AI,2,0.0,,0.0,0.0,0.0,2,
C_1755926,创新创业基础（国际版）,41,0.0,,0.0,0.0,0.0,1,
C_1755928,Structural Mechanics（国际版）,101,0.0,,0.0,0.0,0.0,1,
C_1755931,宏观经济学（国际版）,23,0.0,,0.0,0.0,0.0,1,
C_1755933,Innovation and Creative Thinking （创新与创意思维）（国际版）,23,0.0,,0.0,0.0,0.0,1,
C_1755936,微观经济学（国际版）,44,0.0,,0.0,0.0,0.0,1,
C_1755943,An Insight into Chinese Agricultural Civilization,26,0.0,,0.0,0.0,0.0,1,
C_1755945,Tourism English,57,0.0,,0.0,0.0,0.0,7,
C_1755953,科学写作（国际版）,74,0.0,,0.0,0.0,0.0,1,
C_1760247,数值分析（自主模式）,88,0.0,,0.0,0.0,0.0,1,
C_1760256,古典社会学理论（2019夏）,147,0.0,,0.0,0.0,0.0,1,
C_1760264,速成汉语语法课堂（自主模式-新）,46,0.0,,0.0,0.0,0.0,1,
C_1760276,质性研究方法（2019秋）,68,0.0,,0.0,0.0,0.0,1,
C_1760282,微积分-1（2019春）,74,0.0,,0.0,0.0,0.0,1,
C_1760285,微积分-2（2018春）,211,0.0,,0.0,0.0,0.0,1,
C_1760320,数学建模案例选讲(2019秋),51,0.0,,0.0,0.0,0.0,1,
C_1760327,局部解剖学（2018春）,60,0.0,,0.0,0.0,0.0,1,
C_1761459,AP Environmental Science - Part 3: Pollution and Resources（国际版）,24,0.0,0.5,0.0,0.0,0.0,26,
C_1761461,The Best Start in Life: Early Childhood Development for Sustainable Development(国际版),72,0.0,,0.0,0.0,0.0,26,
C_1761467,AP Biology - Part 1: The Cell（国际版）,55,0.0,,0.0,0.0,0.0,24,
C_1762972,2021考研199管理类联考（数学）全程班,71,0.0,,0.0,0.0,0.0,7,
C_1764850,AP Environmental Science - Part 2: Populations（国际版）,25,0.0,0.5416666666666666,0.0,0.0,0.0,24,
C_1764854,Climate Change Science and Negotiations（国际版）,59,0.0,0.65,0.0,0.0,0.0,25,
C_1764855,Age of Sustainable Development（国际版）,85,0.0,0.75,0.0,0.0,0.0,20,
C_1764857,AP*备考——生物学，第三部分：演化和多样性（国际版）,53,0.0,,0.0,0.0,0.0,22,
C_1764858,AP*备考——生物学，第四部分：生态学（国际版）,34,0.0,,0.0,0.0,0.0,21,
C_1764861,Planetary Boundaries（国际版）,112,0.0,0.3636363636363636,0.0,0.0,0.0,19,
C_1765607,Transforming Our World（国际版）,13,0.0,1.0,0.0,0.0,0.0,22,
C_1765637,药物化学（国际版）,74,0.0,,0.0,0.0,0.0,1,
C_1767576,中学生认知与学习心理,47,0.0,0.8235294117647058,0.0,0.0,0.0,17,
C_1767587,学术写作,32,0.0,,0.0,0.0,0.0,5,
C_1770893,训练营测试,9,0.0,,0.0,0.0,0.0,1,
C_1771163,疾病的奥秘-病理学（国际版）,235,0.0,,0.0,0.0,0.0,1,
C_1771175,Digital Photography,37,0.0,,0.0,0.0,0.0,22,
C_1775021,实验室安全培训（国际版）,52,0.0,,0.0,0.0,0.0,1,
C_1775489,职场路书|项目管理晋级六堂课,33,0.0,,0.0,0.0,0.0,22,
C_1775511,一带一路国际工程管理实践,43,0.0,,0.0,0.0,0.0,8,
C_1776296,玩转网络营销,63,0.0,,0.0,0.0,0.0,1,
C_1778439,"Modern Business Management: Concept, Approach and Tool",47,0.0,,0.0,0.0,0.0,8,
C_1785303,痕迹识人，面试读心,23,0.0,,0.0,0.0,0.0,18,
C_1789681,Database Technology and Programming（International Edition）,101,0.0,,0.0,0.0,0.0,1,
C_1789691,Scientific Fitness Method--Chan Si Gong,39,0.0,,0.0,0.0,0.0,1,
C_1790947,Ship,66,0.0,,0.0,0.0,0.0,15,
C_1791152,OJ编程题体验,325,0.0,0.2222222222222222,0.0,0.0,0.0,13,
C_1797262,计算机辅助药物设计,3,0.0,0.0,0.0,0.0,0.0,29,
C_1719053,打赢商战11讲,13,0.0,,0.0,0.0,0.0,6,
C_1797655,滴滴-DiLive顶会顶刊系列,3,0.0,,0.0,0.0,0.0,1,
C_1811737,财务管理概论与案例分析,56,0.0,,0.0,0.0,0.0,4,
C_1811830,船SHIP,66,0.0,,0.0,0.0,0.0,1,
C_1814495,投资学,109,0.0,,0.0,0.0,0.0,1,
C_1814504,金融衍生品,41,0.0,,0.0,0.0,0.0,1,
C_1814510,金融分析方法,62,0.0,,0.0,0.0,0.0,1,
C_1814513,金融市场与金融机构,51,0.0,,0.0,0.0,0.0,1,
C_1814520,国际金融,94,0.0,,0.0,0.0,0.0,1,
C_1814525,Financial Risk Management（金融风险管理）,52,0.0,,0.0,0.0,0.0,1,
C_1814539,公司金融,58,0.0,,0.0,0.0,0.0,1,
C_1824311,推荐系统训练营内部测试班,45,0.0,,0.0,0.0,0.0,6,
C_1828101,College Education of Aesthetic,25,0.0,,0.0,0.0,0.0,23,
C_1831703,金融经典深度共学营,15,0.0,,0.0,0.0,0.0,2,
C_1833443,Elements of Structures,152,0.0,,0.0,0.0,0.0,1,
C_1833446,Planetary Boundaries,76,0.0,,0.0,0.0,0.0,1,
C_1833473,太阳能（自主模式）,102,0.0,,0.0,0.0,0.0,1,
C_1833535,计算思维和数据科学导论,85,0.0,,0.0,0.0,0.0,1,
C_1833554,创新土地再开发：土地整备（自主模式）,66,0.0,,0.0,0.0,0.0,1,
C_1835055,王新宇·高效管理的系统思维,18,0.0,,0.0,0.0,0.0,23,
C_1833828,揭开情绪的真相，把握关系中的主动权,12,0.0,,0.0,0.0,0.0,10,
C_1837158,高效的记忆法，让记忆不再那么困难,13,1.0,,0.0,0.0,1.0,29,
C_1837988,大数据技术基础,37,0.0,,0.0,0.0,0.0,2,
C_1844117,Automation Control Theory/Fundamental of Control Engineering,45,0.0,,0.0,0.0,0.0,1,
C_1865807,商业的秘密,6,2.0,,2.0,0.0,0.0,7,
C_1891387,21考研英语强化班,46,0.0,,0.0,0.0,0.0,4,
C_1894844,21考研英语阅读基础精讲班,21,0.0,,0.0,0.0,0.0,1,
C_1894884,21考研英语核心语法长难句突破班,10,0.0,,0.0,0.0,0.0,6,
C_1894960,21考研英语冲刺班,9,0.0,,0.0,0.0,0.0,2,
C_1903992,艺术与经营相会,42,0.0,,0.0,0.0,0.0,23,
C_1904005,“Past and Present” of Urban Development in China ,82,2.0,,1.0,0.0,1.0,21,
C_1904032,2021考研政治学霸基础篇,24,0.0,,0.0,0.0,0.0,11,
C_1905468,21考研政治VIP全程班,215,0.0,,0.0,0.0,0.0,21,
C_1906203,考研英语一阅读Prat A真题精讲学习营,108,0.0,,0.0,0.0,0.0,9,
C_1906335,我的中国印——篆刻历史,8,0.0,,0.0,0.0,0.0,2,
C_1907834,Structural Geology,49,0.0,,0.0,0.0,0.0,21,
C_1907835,Organic Spectroscopic Analysis,32,0.0,0.4285714285714285,0.0,0.0,0.0,20,
C_1907836,Approaching Nobel Prize in Chemistry,27,0.0,,0.0,0.0,0.0,15,
C_1908898,程序设计竞赛基础,24,0.0,,0.0,0.0,0.0,1,
C_1909583,Experimental Acupuncture and Moxibustion,46,0.0,0.7083333333333333,0.0,0.0,0.0,26,
C_1909589,The Chemistry Of Traditional Chinese Medicine,45,0.0,0.931372549019608,0.0,0.0,0.0,25,
C_1908916,Personal MBA-像管理企业一样管理自己的人生,5,0.0,,0.0,0.0,0.0,1,
C_901947,医患沟通技能学,180,0.0,,0.0,0.0,0.0,28,
C_734024,医务专科医学概论,83,0.0,,0.0,0.0,0.0,8,
C_1910385,“抗击疫情”专题在线公益讲座——中国农业大学,2,0.0,,0.0,0.0,0.0,1,
C_1910427,“工程博士”专题在线公益讲座——华南理工大学,1,0.0,,0.0,0.0,0.0,2,
C_1910455,“抗击疫情”专题在线公益讲座——青岛理工大学,9,0.0,,0.0,0.0,0.0,1,
C_1910386,“工程博士”专题在线公益讲座——哈尔滨工业大学,1,0.0,,0.0,0.0,0.0,1,
C_1910435,“工程博士”专题在线公益讲座——清华大学,1,0.0,,0.0,0.0,0.0,1,
C_1910439,“工程博士”专题在线公益讲座——西安电子科技大学,1,0.0,,0.0,0.0,0.0,1,
C_1910395,“工程博士”专题在线公益讲座——国防科技大学,2,0.0,,0.0,0.0,0.0,1,
C_1910445,“工程博士”专题在线公益讲座——中南大学,1,0.0,,0.0,0.0,0.0,1,
C_1910405,“工程博士”专题在线公益讲座——电子科技大学,1,0.0,,0.0,0.0,0.0,1,
C_1910444,“工程博士”专题在线公益讲座——中国石油大学（北京）,1,0.0,,0.0,0.0,0.0,1,
C_1910437,工程博士”专题在线公益讲座——华中科技大学,1,0.0,,0.0,0.0,0.0,1,
C_1910433,“工程博士”专题在线公益讲座——南京航空航天大学,1,0.0,,0.0,0.0,0.0,1,
C_1910431,“工程博士”专题在线公益讲座——同济大学,7,0.0,,0.0,0.0,0.0,1,
C_1910414,“抗击疫情”专题在线公益讲座——安徽理工大学,1,0.0,,0.0,0.0,0.0,2,
C_1910474,“抗击疫情”专题在线公益讲座——青岛大学,1,0.0,,0.0,0.0,0.0,1,
C_1910464,“抗击疫情”专题在线公益讲座——青岛科技大学,2,0.0,,0.0,0.0,0.0,1,
C_1910391,“抗击疫情”专题在线公益讲座——江苏师范大学,3,0.0,,0.0,0.0,0.0,1,
C_1910390,“抗击疫情”专题在线公益讲座——华东理工大学,1,0.0,,0.0,0.0,0.0,1,
C_1910392,“抗击疫情”专题在线公益讲座——河海大学,1,0.0,,0.0,0.0,0.0,1,
C_1910470,“抗击疫情”专题在线公益讲座——南开大学,1,0.0,,0.0,0.0,0.0,1,
C_1910477,“导师论坛”专题在线公益讲座——福州大学,2,0.0,,0.0,0.0,0.0,1,
C_1910408,“抗击疫情”专题在线公益讲座——福州大学,1,0.0,,0.0,0.0,0.0,1,
C_1910412,“抗击疫情”专题在线公益讲座——电子科技大学,4,0.0,,0.0,0.0,0.0,1,
